Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NEE,NEE,NEE,NEE,NEE,NEE
Date,,,,,,
2010-01-04 00:00:00+00:00,8.607769966125488,13.3125,13.4350004196167,13.217499732971191,13.260000228881836,10408800
2010-01-05 00:00:00+00:00,8.523713111877441,13.182499885559082,13.354999542236328,13.0649995803833,13.324999809265137,11186400
2010-01-06 00:00:00+00:00,8.607769966125488,13.3125,13.335000038146973,13.157500267028809,13.15999984741211,13493200
2010-01-07 00:00:00+00:00,8.583520889282227,13.274999618530273,13.300000190734863,13.162500381469727,13.297499656677246,9768800
2010-01-08 00:00:00+00:00,8.50916576385498,13.15999984741211,13.295000076293945,13.112500190734863,13.244999885559082,9074400
2010-01-11 00:00:00+00:00,8.502701759338379,13.149999618530273,13.4375,12.975000381469727,13.192500114440918,24571600
2010-01-12 00:00:00+00:00,8.295790672302246,12.829999923706055,13.050000190734863,12.755000114440918,13.050000190734863,22500400
2010-01-13 00:00:00+00:00,8.324888229370117,12.875,12.9375,12.645000457763672,12.797499656677246,23431200
2010-01-14 00:00:00+00:00,8.08403205871582,12.5024995803833,12.65999984741211,12.412500381469727,12.625,32314400
2010-01-15 00:00:00+00:00,8.171321868896484,12.637499809265137,12.657500267028809,12.352499961853027,12.427499771118164,24167600
2010-01-19 00:00:00+00:00,8.226280212402344,12.72249984741211,12.725000381469727,12.532500267028809,12.5600004196167,14181200
2010-01-20 00:00:00+00:00,8.079181671142578,12.494999885559082,12.645000457763672,12.345000267028809,12.645000457763672,15854800
2010-01-21 00:00:00+00:00,7.925614356994629,12.257499694824219,12.577500343322754,12.225000381469727,12.482500076293945,18664400
2010-01-22 00:00:00+00:00,7.781746864318848,12.03499984741211,12.27750015258789,12.029999732971191,12.255000114440918,14230000
2010-01-25 00:00:00+00:00,7.718706130981445,11.9375,12.135000228881836,11.920000076293945,12.102499961853027,21731600
2010-01-26 00:00:00+00:00,7.956329822540283,12.305000305175781,12.392499923706055,12.02750015258789,12.125,25260000
2010-01-27 00:00:00+00:00,8.043619155883789,12.4399995803833,12.442500114440918,12.194999694824219,12.287500381469727,17494400
2010-01-28 00:00:00+00:00,7.9223833084106445,12.2524995803833,12.454999923706055,12.217499732971191,12.454999923706055,13256400
2010-01-29 00:00:00+00:00,7.8819708824157715,12.1899995803833,12.300000190734863,12.172499656677246,12.2475004196167,23262800
2010-02-01 00:00:00+00:00,7.957943439483643,12.307499885559082,12.322500228881836,12.135000228881836,12.162500381469727,11096400
2010-02-02 00:00:00+00:00,8.01452350616455,12.395000457763672,12.397500038146973,12.175000190734863,12.302499771118164,10453600
2010-02-03 00:00:00+00:00,7.985422134399414,12.350000381469727,12.369999885559082,12.272500038146973,12.324999809265137,15056800
2010-02-04 00:00:00+00:00,7.7623515129089355,12.005000114440918,12.282500267028809,11.992500305175781,12.257499694824219,18499600
2010-02-05 00:00:00+00:00,7.662125110626221,11.850000381469727,12.0,11.6850004196167,11.982500076293945,25320000
2010-02-08 00:00:00+00:00,7.579684734344482,11.72249984741211,12.324999809265137,11.717499732971191,11.84749984741211,9212400
2010-02-09 00:00:00+00:00,7.51017951965332,11.614999771118164,11.832500457763672,11.579999923706055,11.795000076293945,29608800
2010-02-10 00:00:00+00:00,7.422889232635498,11.479999542236328,11.619999885559082,11.447500228881836,11.619999885559082,18621200
2010-02-11 00:00:00+00:00,7.429355144500732,11.489999771118164,11.522500038146973,11.367500305175781,11.4975004196167,17407600
2010-02-12 00:00:00+00:00,7.366313457489014,11.392499923706055,11.457500457763672,11.322500228881836,11.40250015258789,13014800
2010-02-16 00:00:00+00:00,7.497249126434326,11.595000267028809,11.59749984741211,11.454999923706055,11.454999923706055,11662400
2010-02-17 00:00:00+00:00,7.3986430168151855,11.442500114440918,11.649999618530273,11.425000190734863,11.619999885559082,11451200
2010-02-18 00:00:00+00:00,7.393791675567627,11.4350004196167,11.475000381469727,11.392499923706055,11.462499618530273,11796000
2010-02-19 00:00:00+00:00,7.578069686889648,11.720000267028809,11.770000457763672,11.425000190734863,11.457500457763672,16754400
2010-02-22 00:00:00+00:00,7.568373680114746,11.704999923706055,11.8100004196167,11.6875,11.789999961853027,13581200
